index,org_code,period,attendances,breaches
6897,RTR,Aug-17,"10,524.0",479.0
6899,RE9,Aug-17,"4,875.0",214.0
6901,RVY,Aug-17,"6,018.0","1,067.0"
6903,RBN,Aug-17,"9,090.0","1,374.0"
6905,RWJ,Aug-17,"7,865.0","1,406.0"
6906,RMP,Aug-17,"6,981.0",685.0
6908,RTD,Aug-17,"9,780.0",738.0
6911,RFR,Aug-17,"7,725.0","1,359.0"
6912,RM2,Aug-17,"8,143.0",862.0
6913,RTX,Aug-17,"7,550.0","1,148.0"
6915,RWW,Aug-17,"6,718.0",584.0
6918,RBL,Aug-17,"7,659.0","2,077.0"
6922,RRF,Aug-17,"7,212.0","1,234.0"
6923,RCB,Aug-17,"9,367.0","1,977.0"
6925,RTK,Aug-17,"8,197.0","1,005.0"
6931,RXH,Aug-17,"12,065.0","2,147.0"
6934,RXQ,Aug-17,"6,884.0","1,587.0"
6938,RN7,Aug-17,"8,281.0",889.0
6940,RBD,Aug-17,"4,024.0",173.0
6942,RVV,Aug-17,"13,725.0","5,244.0"
6944,RXC,Aug-17,"10,477.0",786.0
6946,RDU,Aug-17,"19,250.0","1,857.0"
6948,RTE,Aug-17,"11,772.0","1,398.0"
6949,RN3,Aug-17,"5,838.0","1,130.0"
6951,RN5,Aug-17,"9,136.0",876.0
6954,R1F,Aug-17,"4,283.0",264.0
6957,RWF,Aug-17,"12,131.0",963.0
6959,RPA,Aug-17,"9,825.0","1,207.0"
6960,RVJ,Aug-17,"7,182.0","1,928.0"
6961,RBZ,Aug-17,"4,268.0",813.0
6965,RTH,Aug-17,"10,663.0","1,874.0"
6968,RK9,Aug-17,"8,436.0","1,260.0"
6971,RD3,Aug-17,"5,835.0",635.0
6973,RHU,Aug-17,"9,355.0","3,156.0"
6977,RHW,Aug-17,"8,991.0",898.0
6979,REF,Aug-17,"7,278.0","1,842.0"
6981,RH8,Aug-17,"8,371.0",866.0
6983,RA2,Aug-17,"5,524.0",296.0
6984,RD1,Aug-17,"6,046.0",653.0
6986,RNZ,Aug-17,"3,977.0",371.0
6994,RTP,Aug-17,"8,043.0",451.0
6996,RBA,Aug-17,"6,126.0",537.0
6998,RDZ,Aug-17,"6,821.0",449.0
7000,RA9,Aug-17,"6,616.0",666.0
7002,RHM,Aug-17,"8,618.0","1,224.0"
7005,RA7,Aug-17,"8,371.0",847.0
7008,RYR,Aug-17,"11,970.0",678.0
7010,RA3,Aug-17,"3,961.0",451.0
7014,RA4,Aug-17,"3,981.0",71.0
7015,RF4,Jul-17,"20,933.0","2,902.0"
7018,R1H,Jul-17,"29,475.0","4,654.0"
7023,RQM,Jul-17,"17,265.0","1,117.0"
7025,RJ6,Jul-17,"6,631.0","1,638.0"
7028,RVR,Jul-17,"12,830.0",638.0
7030,RJ1,Jul-17,"12,589.0","2,729.0"
7034,RQX,Jul-17,"10,563.0",268.0
7036,RYJ,Jul-17,"9,688.0","2,092.0"
7039,RJZ,Jul-17,"17,817.0","2,805.0"
7042,RAX,Jul-17,"9,006.0",708.0
7044,RJ2,Jul-17,"18,080.0","1,901.0"
7046,R1K,Jul-17,"12,136.0","3,317.0"
7050,RAP,Jul-17,"14,615.0","2,648.0"
7052,RAL,Jul-17,"18,770.0","3,062.0"
7055,RJ7,Jul-17,"13,501.0","1,495.0"
7058,RAS,Jul-17,"5,617.0","1,826.0"
7062,RRV,Jul-17,"12,054.0","1,420.0"
7065,RKE,Jul-17,"8,537.0",656.0
7068,RDD,Jul-17,"12,107.0","1,429.0"
7069,RC1,Jul-17,"6,690.0",465.0
7071,RQ3,Jul-17,"4,916.0",233.0
7072,RJF,Jul-17,"5,570.0",743.0
7074,RGT,Jul-17,"10,253.0",628.0
7076,RFS,Jul-17,"7,281.0",592.0
7078,RDE,Jul-17,"7,637.0","2,351.0"
7081,RTG,Jul-17,"11,921.0","1,992.0"
7085,RWH,Jul-17,"8,774.0","1,962.0"
7089,RLT,Jul-17,"7,088.0",722.0
7092,RR1,Jul-17,"19,922.0","3,877.0"
7095,RGQ,Jul-17,"7,708.0",468.0
7097,RGP,Jul-17,"7,095.0",442.0
7099,RNQ,Jul-17,"7,532.0",776.0
7103,RC9,Jul-17,"9,065.0",130.0
7108,RQ8,Jul-17,"8,378.0","1,343.0"
7110,RD8,Jul-17,"7,950.0","1,222.0"
7113,RM1,Jul-17,"10,121.0",995.0
7115,RGN,Jul-17,"12,348.0","1,317.0"
7117,RNS,Jul-17,"9,465.0","1,169.0"
7121,RX1,Jul-17,"15,206.0","2,746.0"
7128,RXK,Jul-17,"15,325.0","2,653.0"
7131,RK5,Jul-17,"8,535.0",555.0
7133,RXW,Jul-17,"11,114.0","2,655.0"
7137,RJC,Jul-17,"5,811.0",297.0
7139,RAJ,Jul-17,"8,693.0",725.0
7142,RNA,Jul-17,"9,056.0","1,563.0"
7144,RQW,Jul-17,"8,792.0","2,347.0"
7145,RCX,Jul-17,"5,725.0",908.0
7146,RL4,Jul-17,"11,752.0","1,108.0"
7148,RWD,Jul-17,"13,454.0","2,960.0"
7149,RRK,Jul-17,"10,189.0","1,357.0"
7150,RKB,Jul-17,"12,011.0","2,885.0"
7153,RWE,Jul-17,"17,383.0","3,823.0"
7155,RJE,Jul-17,"15,922.0","4,057.0"
7158,RBK,Jul-17,"6,461.0","1,804.0"
7161,RWG,Jul-17,"7,959.0","2,062.0"
7163,RGR,Jul-17,"6,124.0",461.0
7164,RWP,Jul-17,"10,611.0","2,943.0"
7166,RLQ,Jul-17,"4,894.0","1,165.0"
7168,REM,Jul-17,"7,676.0","2,814.0"
7170,RCF,Jul-17,"5,770.0",251.0
7171,RBS,Jul-17,"5,016.0",347.0
7173,RFF,Jul-17,"7,119.0",343.0
7174,RXL,Jul-17,"7,742.0","2,971.0"
7176,RMC,Jul-17,"9,210.0","1,549.0"
7178,RAE,Jul-17,"11,808.0","1,403.0"
7181,RWY,Jul-17,"13,170.0",863.0
7182,RW3,Jul-17,"12,759.0","1,369.0"
7185,RLN,Jul-17,"7,866.0",612.0
7188,RJR,Jul-17,"6,531.0","1,038.0"
7190,RXP,Jul-17,"11,416.0","1,188.0"
7193,RP5,Jul-17,"11,149.0",992.0
7195,RJN,Jul-17,"4,291.0",393.0
7197,RXR,Jul-17,"9,235.0","3,199.0"
7199,RR7,Jul-17,"7,756.0",395.0
7201,RCD,Jul-17,"4,293.0",138.0
7204,RWA,Jul-17,"11,893.0","1,101.0"
7207,RXN,Jul-17,"5,758.0","1,252.0"
7210,RR8,Jul-17,"17,448.0","2,534.0"
7216,RBT,Jul-17,"5,930.0",566.0
7218,RXF,Jul-17,"21,359.0","3,118.0"
7219,RNL,Jul-17,"8,421.0",569.0
7220,RVW,Jul-17,"3,857.0",215.0
7224,RJL,Jul-17,"11,622.0","2,185.0"
7226,RTF,Jul-17,"8,212.0",809.0
7228,RW6,Jul-17,"24,481.0","4,342.0"
7232,RQ6,Jul-17,"7,851.0","2,424.0"
7235,RM3,Jul-17,"8,666.0",731.0
7237,RCU,Jul-17,"4,790.0",70.0
7238,RHQ,Jul-17,"9,485.0","1,574.0"
7241,RTR,Jul-17,"10,837.0",472.0
7243,RE9,Jul-17,"5,170.0",235.0
7245,RVY,Jul-17,"6,714.0","1,176.0"
7247,RBN,Jul-17,"9,960.0","1,639.0"
7249,RWJ,Jul-17,"8,635.0","1,876.0"
7250,RMP,Jul-17,"7,629.0",794.0
7252,RTD,Jul-17,"10,359.0",662.0
7255,RFR,Jul-17,"8,342.0","1,693.0"
7257,RM2,Jul-17,"8,793.0",788.0
7258,RTX,Jul-17,"7,953.0","1,443.0"
7260,RWW,Jul-17,"7,094.0",803.0
7263,RBL,Jul-17,"8,387.0","2,479.0"
7267,RRF,Jul-17,"7,796.0",824.0
7268,RCB,Jul-17,"9,804.0","2,210.0"
7270,RTK,Jul-17,"8,690.0",867.0
7276,RXH,Jul-17,"13,120.0","2,597.0"
7279,RXQ,Jul-17,"7,385.0","1,102.0"
7284,RN7,Jul-17,"8,930.0",741.0
7286,RBD,Jul-17,"3,886.0",109.0
7288,RVV,Jul-17,"14,143.0","5,287.0"
7290,RXC,Jul-17,"10,596.0","1,308.0"
7292,RDU,Jul-17,"20,686.0","1,751.0"
7294,RTE,Jul-17,"12,378.0","2,043.0"
7295,RN3,Jul-17,"6,177.0","1,236.0"
7297,RN5,Jul-17,"9,809.0",678.0
7300,R1F,Jul-17,"4,452.0",623.0
7304,RWF,Jul-17,"12,604.0","1,003.0"
7306,RPA,Jul-17,"10,581.0","1,219.0"
7307,RVJ,Jul-17,"7,634.0","1,855.0"
7308,RBZ,Jul-17,"4,186.0",387.0
7312,RTH,Jul-17,"11,763.0","2,592.0"
7315,RK9,Jul-17,"9,037.0","1,452.0"
7317,RD3,Jul-17,"6,200.0",566.0
7319,RHU,Jul-17,"9,913.0","2,780.0"
7323,RHW,Jul-17,"9,700.0",483.0
7325,REF,Jul-17,"6,957.0","1,371.0"
7327,RH8,Jul-17,"8,844.0",492.0
7329,RA2,Jul-17,"6,073.0",238.0
7330,RD1,Jul-17,"6,084.0",408.0
7332,RNZ,Jul-17,"4,141.0",191.0
7340,RTP,Jul-17,"8,342.0",531.0
7342,RBA,Jul-17,"6,319.0",364.0
7344,RDZ,Jul-17,"7,052.0",660.0
7346,RA9,Jul-17,"6,797.0",644.0
7348,RHM,Jul-17,"9,153.0",907.0
7350,RA7,Jul-17,"9,303.0",997.0
7353,RYR,Jul-17,"12,536.0",844.0
7355,RA3,Jul-17,"3,958.0",376.0
7359,RA4,Jul-17,"4,221.0",91.0
7360,RF4,Jun-17,"20,127.0","2,916.0"
7363,R1H,Jun-17,"28,006.0","4,029.0"
7368,RQM,Jun-17,"16,675.0","1,169.0"
7370,RJ6,Jun-17,"6,332.0","1,228.0"
7373,RVR,Jun-17,"12,424.0",640.0
7375,RJ1,Jun-17,"11,798.0","1,454.0"
7379,RQX,Jun-17,"10,247.0",509.0
7381,RYJ,Jun-17,"9,370.0","1,992.0"
7384,RJZ,Jun-17,"17,358.0","3,348.0"
7387,RAX,Jun-17,"8,784.0",970.0
7389,RJ2,Jun-17,"17,705.0","1,313.0"
7391,R1K,Jun-17,"11,649.0","3,781.0"
7395,RAP,Jun-17,"14,542.0","2,598.0"
7397,RAL,Jun-17,"18,670.0","2,865.0"
7400,RJ7,Jun-17,"12,986.0","1,134.0"
7403,RAS,Jun-17,"5,458.0","1,649.0"
7407,RRV,Jun-17,"11,389.0",900.0
7410,RKE,Jun-17,"8,239.0",627.0
7413,RDD,Jun-17,"11,910.0","1,232.0"
7414,RC1,Jun-17,"6,486.0",266.0
7416,RQ3,Jun-17,"4,727.0",164.0
7417,RJF,Jun-17,"5,354.0",844.0
7419,RGT,Jun-17,"10,047.0",737.0
7421,RFS,Jun-17,"6,968.0",553.0
7423,RDE,Jun-17,"7,527.0","1,335.0"
7426,RTG,Jun-17,"11,411.0","2,673.0"
7430,RWH,Jun-17,"8,836.0","1,706.0"
7434,RLT,Jun-17,"6,893.0",342.0
7437,RR1,Jun-17,"18,958.0","3,705.0"
7440,RGQ,Jun-17,"7,588.0",688.0
7442,RGP,Jun-17,"6,817.0",345.0
7444,RNQ,Jun-17,"7,344.0",841.0
7448,RC9,Jun-17,"8,918.0",108.0
7453,RQ8,Jun-17,"8,217.0","1,600.0"
7455,RD8,Jun-17,"7,662.0","1,086.0"
7458,RM1,Jun-17,"10,078.0",974.0
7460,RGN,Jun-17,"11,931.0","1,118.0"
7462,RNS,Jun-17,"9,139.0","1,152.0"
7466,RX1,Jun-17,"14,576.0","2,824.0"
7473,RXK,Jun-17,"14,612.0","2,974.0"
7476,RK5,Jun-17,"8,168.0",369.0
7478,RXW,Jun-17,"10,557.0","2,429.0"
7482,RJC,Jun-17,"5,590.0",219.0
7484,RAJ,Jun-17,"8,729.0",811.0
7487,RNA,Jun-17,"8,902.0",888.0
7489,RQW,Jun-17,"8,625.0","2,159.0"
7490,RCX,Jun-17,"5,538.0",906.0
7491,RL4,Jun-17,"11,531.0","1,212.0"
7493,RWD,Jun-17,"13,203.0","2,446.0"
7494,RRK,Jun-17,"9,505.0","1,190.0"
7495,RKB,Jun-17,"11,566.0","2,679.0"
7498,RWE,Jun-17,"17,603.0","4,302.0"
7500,RJE,Jun-17,"14,972.0","3,755.0"
7503,RBK,Jun-17,"6,261.0","1,501.0"
7506,RWG,Jun-17,"7,807.0","1,313.0"
7508,RGR,Jun-17,"5,922.0",265.0
7509,RWP,Jun-17,"10,313.0","2,824.0"
7511,RLQ,Jun-17,"4,680.0",834.0
7513,REM,Jun-17,"7,023.0","2,935.0"
7515,RCF,Jun-17,"5,424.0",259.0
7516,RBS,Jun-17,"4,738.0",189.0
7518,RFF,Jun-17,"7,062.0",576.0
7519,RXL,Jun-17,"7,262.0","2,149.0"
7521,RMC,Jun-17,"8,793.0","1,491.0"
7523,RAE,Jun-17,"10,979.0","1,508.0"
7526,RWY,Jun-17,"12,361.0",985.0
7527,RW3,Jun-17,"12,121.0","1,617.0"
7530,RLN,Jun-17,"7,687.0",643.0
7533,RJR,Jun-17,"6,075.0",775.0
7535,RXP,Jun-17,"11,379.0","1,259.0"
7538,RP5,Jun-17,"11,274.0","1,071.0"
7540,RJN,Jun-17,"4,054.0",506.0
7542,RXR,Jun-17,"8,653.0","2,304.0"
7544,RR7,Jun-17,"7,246.0",358.0
7546,RCD,Jun-17,"4,197.0",152.0
7549,RWA,Jun-17,"11,408.0",817.0
7552,RXN,Jun-17,"5,352.0",922.0
7555,RR8,Jun-17,"16,700.0","1,614.0"
7561,RBT,Jun-17,"5,838.0",437.0
7563,RXF,Jun-17,"20,001.0","2,480.0"
7564,RNL,Jun-17,"7,829.0",581.0
7565,RVW,Jun-17,"3,723.0",126.0
7569,RJL,Jun-17,"11,396.0","2,219.0"
7571,RTF,Jun-17,"8,022.0",631.0
7573,RW6,Jun-17,"22,845.0","4,287.0"
7577,RQ6,Jun-17,"7,515.0","1,890.0"
7580,RM3,Jun-17,"8,654.0","1,408.0"
7582,RCU,Jun-17,"4,728.0",82.0
7583,RHQ,Jun-17,"9,006.0","1,174.0"
7586,RTR,Jun-17,"10,520.0",414.0
7588,RE9,Jun-17,"4,943.0",170.0
7590,RVY,Jun-17,"6,368.0",927.0
7592,RBN,Jun-17,"9,094.0","1,936.0"
7594,RWJ,Jun-17,"8,022.0","1,177.0"
7595,RMP,Jun-17,"7,215.0",671.0
7596,RTD,Jun-17,"9,749.0",658.0
7599,RFR,Jun-17,"6,283.0","1,296.0"
7601,RM2,Jun-17,"8,388.0",827.0
7602,RTX,Jun-17,"7,570.0","1,019.0"
7604,RWW,Jun-17,"6,909.0","1,046.0"
7607,RBL,Jun-17,"8,023.0","1,919.0"
7611,RRF,Jun-17,"7,737.0","1,105.0"
7612,RCB,Jun-17,"9,358.0","1,312.0"
7614,RTK,Jun-17,"8,464.0","1,086.0"
7620,RXH,Jun-17,"12,618.0","1,844.0"
7623,RXQ,Jun-17,"7,304.0","1,027.0"
7629,RN7,Jun-17,"8,257.0","1,096.0"
7631,RBD,Jun-17,"3,808.0",154.0
7633,RVV,Jun-17,"13,201.0","3,869.0"
7635,RXC,Jun-17,"10,050.0","1,204.0"
7637,RDU,Jun-17,"20,339.0","1,774.0"
7639,RTE,Jun-17,"11,850.0","2,380.0"
7640,RN3,Jun-17,"6,239.0","1,399.0"
7642,RN5,Jun-17,"9,556.0","1,001.0"
7645,R1F,Jun-17,"3,834.0",978.0
7650,RWF,Jun-17,"12,279.0","1,091.0"
7652,RPA,Jun-17,"9,978.0",893.0
7653,RVJ,Jun-17,"7,505.0","1,566.0"
7654,RBZ,Jun-17,"3,831.0",520.0
7658,RTH,Jun-17,"11,705.0","2,316.0"
7661,RK9,Jun-17,"8,436.0","1,164.0"
7663,RD3,Jun-17,"5,798.0",605.0
7665,RHU,Jun-17,"9,616.0","2,345.0"
7669,RHW,Jun-17,"9,565.0",460.0
7671,REF,Jun-17,"6,379.0","1,183.0"
7673,RH8,Jun-17,"8,244.0",600.0
7675,RA2,Jun-17,"6,024.0",153.0
7676,RD1,Jun-17,"5,876.0",651.0
7678,RNZ,Jun-17,"4,002.0",184.0
7686,RTP,Jun-17,"8,308.0",598.0
7688,RBA,Jun-17,"6,005.0",380.0
7690,RDZ,Jun-17,"6,617.0",615.0
7692,RA9,Jun-17,"6,458.0",766.0
7694,RHM,Jun-17,"8,547.0","1,304.0"
7696,RA7,Jun-17,"8,851.0","1,263.0"
7698,RYR,Jun-17,"11,971.0",799.0
7700,RA3,Jun-17,"4,457.0",479.0
7704,RA4,Jun-17,"4,151.0",99.0
7705,RF4,May-17,"21,821.0","4,312.0"
7708,R1H,May-17,"29,615.0","6,075.0"
7713,RQM,May-17,"17,871.0","1,960.0"
7715,RJ6,May-17,"6,439.0",967.0
7718,RVR,May-17,"13,172.0",606.0
7720,RJ1,May-17,"12,697.0","2,202.0"
7724,RQX,May-17,"10,953.0",781.0
7726,RYJ,May-17,"9,974.0","2,204.0"
7729,RJZ,May-17,"17,830.0","3,364.0"
7732,RAX,May-17,"9,376.0","1,146.0"
7734,RJ2,May-17,"18,334.0","2,525.0"
7736,R1K,May-17,"12,321.0","4,442.0"
7740,RAP,May-17,"15,243.0","2,490.0"
7742,RAL,May-17,"19,661.0","2,251.0"
7745,RJ7,May-17,"13,709.0","1,562.0"
7748,RAS,May-17,"5,857.0","1,837.0"
7752,RRV,May-17,"12,313.0","1,204.0"
7755,RKE,May-17,"8,699.0",566.0
7758,RDD,May-17,"12,315.0","1,042.0"
7759,RC1,May-17,"6,625.0",322.0
7761,RQ3,May-17,"5,296.0",317.0
7762,RJF,May-17,"5,676.0",704.0
7764,RGT,May-17,"9,954.0",683.0
7766,RFS,May-17,"6,972.0",752.0
7768,RDE,May-17,"7,658.0","1,536.0"
7771,RTG,May-17,"11,872.0","1,759.0"
7775,RWH,May-17,"8,795.0","2,064.0"
7779,RLT,May-17,"6,680.0",263.0
7782,RR1,May-17,"20,133.0","3,973.0"
7785,RGQ,May-17,"7,599.0",635.0
7787,RGP,May-17,"6,580.0",314.0
7789,RNQ,May-17,"7,661.0","1,052.0"
7793,RC9,May-17,"9,186.0",144.0
7798,RQ8,May-17,"8,184.0","1,202.0"
7800,RD8,May-17,"7,877.0","1,025.0"
7803,RM1,May-17,"10,299.0",887.0
7805,RGN,May-17,"12,300.0","1,994.0"
7807,RNS,May-17,"9,123.0","1,494.0"
7811,RX1,May-17,"15,608.0","3,437.0"
7818,RXK,May-17,"15,314.0","3,510.0"
7821,RK5,May-17,"8,676.0",561.0
7823,RXW,May-17,"10,732.0","2,722.0"
7827,RJC,May-17,"5,672.0",349.0
7829,RAJ,May-17,"8,733.0",721.0
7832,RNA,May-17,"9,013.0","1,208.0"
7834,RQW,May-17,"8,649.0","1,897.0"
7835,RCX,May-17,"5,699.0",512.0
7836,RL4,May-17,"11,858.0","1,148.0"
7838,RWD,May-17,"13,237.0","3,063.0"
7839,RRK,May-17,"10,122.0","1,558.0"
7840,RKB,May-17,"12,090.0","3,288.0"
7843,RWE,May-17,"18,691.0","4,813.0"
7845,RJE,May-17,"15,618.0","4,273.0"
7848,RBK,May-17,"6,453.0","1,841.0"
7851,RWG,May-17,"8,003.0","1,913.0"
7853,RGR,May-17,"5,971.0",319.0
7854,RWP,May-17,"10,386.0","2,813.0"
7856,RLQ,May-17,"4,747.0",912.0
7858,REM,May-17,"7,422.0","3,081.0"
7860,RCF,May-17,"5,764.0",361.0
7861,RBS,May-17,"5,175.0",230.0
7863,RFF,May-17,"7,334.0",651.0
7864,RXL,May-17,"7,588.0","2,541.0"
7866,RMC,May-17,"9,081.0","1,384.0"
7868,RAE,May-17,"12,000.0","2,175.0"
7871,RWY,May-17,"13,267.0","1,975.0"
7872,RW3,May-17,"12,976.0","1,667.0"
7875,RLN,May-17,"8,083.0",831.0
7878,RJR,May-17,"6,438.0","1,035.0"
7880,RXP,May-17,"11,592.0","1,772.0"
7883,RP5,May-17,"11,430.0","1,239.0"
7885,RJN,May-17,"4,238.0",617.0
7887,RXR,May-17,"9,443.0","2,646.0"
7889,RR7,May-17,"7,479.0",352.0
7891,RCD,May-17,"4,364.0",229.0
7894,RWA,May-17,"11,839.0",993.0
7897,RXN,May-17,"5,895.0","1,251.0"
7900,RR8,May-17,"18,560.0","2,466.0"
7906,RBT,May-17,"6,203.0",736.0
7908,RXF,May-17,"20,853.0","2,793.0"
7909,RNL,May-17,"7,696.0",784.0
7910,RVW,May-17,"4,003.0",242.0
7914,RJL,May-17,"11,583.0","1,933.0"
7916,RTF,May-17,"8,136.0","1,199.0"
7918,RW6,May-17,"23,670.0","3,700.0"
7922,RQ6,May-17,"7,951.0","2,537.0"
7925,RM3,May-17,"8,810.0","1,579.0"
7927,RCU,May-17,"4,983.0",92.0
7928,RHQ,May-17,"9,498.0","1,582.0"
7931,RTR,May-17,"11,022.0",678.0
7933,RE9,May-17,"5,059.0",188.0
7935,RVY,May-17,"6,720.0",967.0
7937,RBN,May-17,"9,250.0","2,181.0"
7939,RWJ,May-17,"8,414.0","1,122.0"
7940,RMP,May-17,"7,695.0","1,195.0"
7941,RTD,May-17,"10,983.0","1,177.0"
7944,RFR,May-17,"6,441.0","1,278.0"
7946,RM2,May-17,"8,569.0",632.0
7947,RTX,May-17,"7,821.0","1,336.0"
7949,RWW,May-17,"7,119.0",797.0
7956,RRF,May-17,"7,706.0",716.0
7957,RCB,May-17,"9,531.0","1,958.0"
7959,RTK,May-17,"8,725.0","1,186.0"
7965,RXH,May-17,"12,891.0","1,692.0"
7968,RXQ,May-17,"7,646.0","1,049.0"
7974,RN7,May-17,"8,898.0","1,583.0"
7976,RBD,May-17,"3,854.0",130.0
7978,RVV,May-17,"13,208.0","4,250.0"
7980,RXC,May-17,"10,063.0","1,874.0"
7982,RDU,May-17,"21,147.0","2,074.0"
7984,RTE,May-17,"11,764.0","2,357.0"
7985,RN3,May-17,"6,362.0",874.0
7987,RN5,May-17,"9,400.0",523.0
7990,R1F,May-17,"3,778.0","1,017.0"
7994,RWF,May-17,"12,489.0","1,908.0"
7996,RPA,May-17,"10,184.0","1,250.0"
7997,RVJ,May-17,"7,734.0","1,640.0"
7998,RBZ,May-17,"3,903.0",718.0
8002,RTH,May-17,"11,995.0","1,861.0"
8005,RK9,May-17,"8,744.0","1,438.0"
8007,RD3,May-17,"5,898.0",551.0
8009,RHU,May-17,"9,647.0","3,165.0"
8013,RHW,May-17,"9,862.0","1,130.0"
8015,REF,May-17,"6,625.0","1,285.0"
8017,RH8,May-17,"8,707.0",688.0
8019,RA2,May-17,"6,080.0",136.0
8020,RD1,May-17,"6,497.0","1,425.0"
8022,RNZ,May-17,"4,031.0",297.0
8030,RTP,May-17,"8,602.0",640.0
8032,RBA,May-17,"5,930.0",323.0
8034,RDZ,May-17,"6,878.0",523.0
8036,RA9,May-17,"6,536.0",971.0
8038,RHM,May-17,"8,876.0","1,289.0"
8040,RA7,May-17,"9,458.0","1,742.0"
8042,RYR,May-17,"12,096.0",621.0
8044,RA3,May-17,"4,786.0",429.0
8048,RA4,May-17,"4,107.0",52.0
8049,RF4,Apr-17,"19,889.0","3,172.0"
8052,R1H,Apr-17,"27,834.0","6,125.0"
8057,RQM,Apr-17,"15,957.0","1,309.0"
8059,RJ6,Apr-17,"6,268.0","1,257.0"
8062,RVR,Apr-17,"11,961.0",591.0
8064,RJ1,Apr-17,"11,804.0","1,930.0"
8068,RQX,Apr-17,"10,100.0",582.0
8070,RYJ,Apr-17,"9,379.0","2,322.0"
8073,RJZ,Apr-17,"16,681.0","3,277.0"
8076,RAX,Apr-17,"8,406.0",888.0
8078,RJ2,Apr-17,"16,763.0","2,167.0"
8080,R1K,Apr-17,"11,492.0","4,374.0"
8084,RAP,Apr-17,"14,111.0","2,487.0"
8086,RAL,Apr-17,"18,379.0","2,666.0"
8089,RJ7,Apr-17,"12,834.0","1,353.0"
8092,RAS,Apr-17,"5,331.0","1,739.0"
8096,RRV,Apr-17,"10,925.0",998.0
8099,RKE,Apr-17,"8,285.0",734.0
8102,RDD,Apr-17,"11,249.0",886.0
8103,RC1,Apr-17,"6,048.0",301.0
8105,RQ3,Apr-17,"4,964.0",250.0
8106,RJF,Apr-17,"5,241.0",364.0
8108,RGT,Apr-17,"9,373.0",327.0
8110,RFS,Apr-17,"7,495.0",674.0
8112,RDE,Apr-17,"7,234.0","1,525.0"
8115,RTG,Apr-17,"11,051.0","1,759.0"
8119,RWH,Apr-17,"8,585.0","1,400.0"
8123,RLT,Apr-17,"6,653.0",460.0
8126,RR1,Apr-17,"18,492.0","2,908.0"
8129,RGQ,Apr-17,"7,215.0",494.0
8131,RGP,Apr-17,"6,532.0",437.0
8133,RNQ,Apr-17,"7,108.0","1,142.0"
8137,RC9,Apr-17,"8,413.0",152.0
8142,RQ8,Apr-17,"7,671.0",775.0
8144,RD8,Apr-17,"7,280.0",828.0
8147,RM1,Apr-17,"9,539.0","1,047.0"
8149,RGN,Apr-17,"11,378.0","1,482.0"
8151,RNS,Apr-17,"8,578.0","1,199.0"
8155,RX1,Apr-17,"14,170.0","2,774.0"
8162,RXK,Apr-17,"13,837.0","2,765.0"
8165,RK5,Apr-17,"8,129.0",470.0
8167,RXW,Apr-17,"9,942.0","1,786.0"
8171,RJC,Apr-17,"5,402.0",260.0
8173,RAJ,Apr-17,"8,057.0",379.0
8176,RNA,Apr-17,"8,597.0","1,295.0"
8178,RQW,Apr-17,"8,164.0","1,714.0"
8179,RCX,Apr-17,"5,270.0",458.0
8180,RL4,Apr-17,"11,072.0","1,400.0"
8182,RWD,Apr-17,"12,538.0","2,230.0"
8183,RRK,Apr-17,"9,427.0","1,632.0"
8184,RKB,Apr-17,"11,589.0","2,309.0"
8187,RWE,Apr-17,"13,254.0","3,495.0"
8190,RJE,Apr-17,"14,366.0","2,942.0"
8193,RBK,Apr-17,"6,009.0","1,366.0"
8196,RWG,Apr-17,"7,580.0","2,648.0"
8198,RGR,Apr-17,"5,578.0",268.0
8199,RWP,Apr-17,"10,048.0","2,904.0"
8201,RLQ,Apr-17,"4,515.0",619.0
8203,REM,Apr-17,"6,981.0","1,904.0"
8205,RCF,Apr-17,"5,318.0",358.0
8206,RBS,Apr-17,"4,744.0",172.0
8208,RFF,Apr-17,"6,841.0",750.0
8209,RXL,Apr-17,"7,141.0","1,869.0"
8211,RMC,Apr-17,"8,222.0","1,625.0"
8213,RAE,Apr-17,"11,105.0","1,396.0"
8216,RWY,Apr-17,"12,396.0",609.0
8217,RW3,Apr-17,"12,255.0","1,561.0"
8220,RLN,Apr-17,"7,374.0",613.0
8223,RJR,Apr-17,"5,720.0",752.0
8225,RXP,Apr-17,"10,572.0",955.0
8228,RP5,Apr-17,"10,535.0","1,273.0"
8230,RJN,Apr-17,"3,937.0",934.0
8232,RXR,Apr-17,"8,959.0","2,627.0"
8234,RR7,Apr-17,"7,288.0",343.0
8236,RCD,Apr-17,"4,029.0",120.0
8239,RWA,Apr-17,"11,106.0",767.0
8242,RXN,Apr-17,"5,639.0","1,065.0"
8245,RR8,Apr-17,"17,276.0","1,618.0"
8251,RBT,Apr-17,"5,587.0",473.0
8253,RXF,Apr-17,"19,544.0","1,674.0"
8254,RNL,Apr-17,"7,726.0",760.0
8255,RVW,Apr-17,"3,955.0",241.0
8259,RJL,Apr-17,"11,262.0","2,677.0"
8261,RTF,Apr-17,"8,081.0","1,276.0"
8263,RW6,Apr-17,"21,960.0","4,821.0"
8267,RQ6,Apr-17,"7,446.0","1,739.0"
8270,RM3,Apr-17,"8,362.0",842.0
8272,RCU,Apr-17,"4,546.0",138.0
8273,RHQ,Apr-17,"8,920.0","1,406.0"
8276,RTR,Apr-17,"10,083.0",345.0
